gender,TenureGroup,MCGroup,TCGroup,Churned
Male,4,8,4,0
Male,4,8,4,1
Male,4,8,4,0
Female,4,8,4,0
Female,4,8,4,1
Female,4,8,4,0
Male,4,8,4,0
Male,4,8,4,1
Male,4,8,4,1
Male,4,8,4,0
Male,4,8,4,1
Female,4,8,4,1
Female,4,8,4,0
Male,4,8,4,0
Male,4,8,4,0
Female,4,8,4,0
Male,4,8,4,0
Female,4,7,5,0
Female,4,7,5,0
Female,4,7,5,0
Male,4,8,5,1
Male,4,8,5,0
Male,4,8,5,0
Female,4,8,5,0
Male,4,8,5,0
Female,4,8,5,0
Female,4,8,5,0
Male,4,8,5,0
Male,4,8,5,0
Male,4,8,5,1
Male,4,8,5,1
Male,4,8,5,0
Male,4,8,5,1
Female,4,8,5,0
Female,4,8,5,0
Female,4,8,5,1
Male,4,8,5,0
Female,4,8,5,0
Male,4,8,5,1
Female,4,8,5,0
Male,4,8,5,0
Female,4,8,5,1
Female,4,8,5,1
Female,4,8,5,1
Female,4,8,5,0
Female,4,8,5,1
Male,4,8,5,1
Female,4,8,5,0
Female,4,8,5,0
Female,4,8,5,0
Female,4,8,5,0
Male,4,8,5,1
Female,4,8,5,1
Male,4,8,5,0
Female,4,8,5,1
Female,4,8,5,0
Male,4,8,5,1
Female,4,8,5,1
Female,4,8,5,1
Male,4,8,5,0
Male,4,8,5,0
Male,4,8,5,0
Male,4,8,5,1
Male,4,8,5,1
Female,4,8,5,0
Female,4,8,5,0
Male,4,8,5,0
Female,4,8,5,0
Male,4,8,5,0
Male,4,8,5,0
Female,4,8,5,0
Male,4,8,6,0
Male,4,8,6,0
Female,4,8,6,0
Male,4,8,6,0
Male,4,8,6,0
Male,4,8,6,0
Male,4,8,6,1
Male,4,8,6,1
Male,4,8,6,1
Male,4,8,6,0
Male,4,8,6,0
Female,4,8,6,1
Male,4,8,6,0
Male,4,8,6,0
Female,4,0,0,0
Male,4,0,0,0
Female,4,0,0,0
Female,4,0,0,0
Male,4,0,0,0
Male,4,0,0,0
Male,4,0,0,0
Female,4,0,0,0
Female,4,0,0,0
Male,4,0,0,0
Female,4,0,0,0
Female,4,0,0,0
Female,4,0,0,0
Female,4,0,0,0
Female,4,0,0,0
Male,4,0,0,0
Male,4,0,0,0
Male,4,0,0,0
Male,4,0,0,0
Female,4,0,0,0
Female,4,0,0,0
Female,4,0,0,0
Male,4,0,0,0
Female,4,0,0,0
Male,4,0,0,0
Female,4,0,0,0
Female,4,0,0,0
Female,4,0,0,0
Female,4,0,0,0
Male,4,0,0,0
Female,4,1,0,0
Female,4,1,0,0
Female,4,1,0,1
Male,4,1,0,0
Male,4,1,0,0
Male,4,1,0,0
Female,4,1,0,0
Female,4,1,0,0
Female,4,1,0,0
Female,4,1,0,0
Male,4,1,0,0
Male,4,1,0,0
Female,4,1,0,0
Female,4,1,0,0
Male,4,1,0,0
Male,4,1,0,0
Female,4,1,0,0
Female,4,1,0,0
Male,4,1,0,0
Female,4,1,0,0
Male,4,1,0,0
Female,4,1,0,0
Male,4,1,0,0
Male,4,1,0,0
Female,4,1,0,0
Male,4,1,0,0
Male,4,1,0,0
Male,4,1,0,0
Female,4,1,0,0
Female,4,1,0,0
Female,4,1,0,0
Female,4,1,0,0
Male,4,1,0,0
Male,4,1,0,0
Female,4,1,0,0
Female,4,1,0,0
Male,4,1,0,0
Female,4,1,0,0
Male,4,1,0,0
Female,4,1,0,0
Male,4,1,0,0
Female,4,1,0,0
Female,4,1,0,0
Female,4,1,0,0
Female,4,1,0,0
Female,4,1,0,0
Male,4,1,0,0
Male,4,1,0,0
Female,4,1,0,0
Female,4,1,0,0
Male,4,1,1,0
Male,4,2,1,0
Male,4,2,1,0
Male,4,2,1,0
Female,4,2,1,1
Female,4,2,1,0
Male,4,2,1,0
Male,4,2,1,0
Male,4,2,1,0
Male,4,2,1,0
Female,4,3,1,1
Male,4,3,1,0
Female,4,3,1,0
Female,4,3,1,0
Male,4,3,1,0
Female,4,3,2,0
Female,4,3,2,0
Male,4,3,2,1
Male,4,3,2,0
Male,4,3,2,0
Female,4,3,2,0
Male,4,3,2,0
Female,4,3,2,0
Male,4,3,2,0
Female,4,3,2,0
Male,4,3,2,0
Male,4,3,2,0
Female,4,4,2,0
Male,4,4,2,0
Female,4,4,2,0
Male,4,4,2,0
Female,4,4,2,0
Male,4,4,2,0
Female,4,4,2,0
Female,4,4,2,0
Male,4,4,2,0
Female,4,4,2,0
Female,4,4,2,0
Female,4,4,2,0
Female,4,5,2,0
Female,4,4,3,0
Female,4,4,3,1
Male,4,4,3,0
Male,4,4,3,1
Female,4,4,3,1
Female,4,4,3,0
Male,4,4,3,0
Female,4,4,3,0
Female,4,4,3,0
Male,4,4,3,1
Female,4,4,3,0
Female,4,4,3,0
Female,4,4,3,0
Female,4,4,3,0
Female,4,4,3,0
Female,4,4,3,0
Male,4,4,3,0
Male,4,5,3,1
Female,4,5,3,0
Female,4,5,3,0
Male,4,5,3,0
Female,4,5,3,0
Male,4,5,3,0
Male,4,5,3,0
Female,4,5,3,0
Male,4,5,3,0
Female,4,5,3,1
Male,4,5,3,1
Female,4,5,3,0
Male,4,5,3,0
Female,4,5,3,0
Male,4,5,3,0
Male,4,5,3,0
Female,4,5,3,0
Male,4,5,3,0
Female,4,6,3,1
Female,4,6,3,0
Male,4,6,3,0
Male,4,6,3,0
Male,4,6,3,1
Male,4,5,4,0
Male,4,5,4,0
Male,4,5,4,0
Male,4,5,4,0
Male,4,5,4,0
Male,4,6,4,1
Female,4,6,4,0
Female,4,6,4,0
Male,4,6,4,1
Male,4,6,4,1
Male,4,6,4,0
Female,4,6,4,0
Female,4,6,4,0
Male,4,6,4,1
Male,4,6,4,0
Male,4,6,4,1
Male,4,6,4,1
Female,4,6,4,0
Male,4,6,4,1
Female,4,6,4,0
Female,4,6,4,0
Female,4,6,4,0
Male,4,6,4,0
Male,4,6,4,0
Female,4,6,4,0
Male,4,6,4,0
Female,4,6,4,0
Female,4,6,4,1
Male,4,6,4,0
Male,4,6,4,0
Female,4,7,4,0
Male,4,7,4,1
Female,4,7,4,0
Male,4,7,4,0
Female,4,7,4,0
Male,4,6,5,1
Female,4,6,5,1
Male,4,7,5,1
Male,4,7,5,1
Male,4,7,5,0
Female,4,7,5,1
Female,4,7,5,0
Female,4,7,5,0
Male,4,7,5,1
Female,4,7,5,0
Male,4,7,5,1
Male,4,7,5,0
Male,4,7,5,1
Male,4,7,5,1
Female,4,7,5,1
Male,4,7,5,1
Male,4,7,5,1
Female,4,7,5,0
Female,4,7,5,0
Male,4,7,5,0
Male,4,7,5,0
Male,4,7,5,1
Male,4,7,5,0
Female,4,7,5,0
Female,4,7,5,1
Male,4,7,5,1
Male,4,7,5,1
Female,4,7,5,0
Female,4,7,5,0
Male,4,7,5,0
Female,4,7,5,0
Female,4,7,5,0
Female,4,7,5,1
Female,4,7,5,0
Male,4,7,5,0
Female,4,7,5,1
Male,4,8,5,0
Male,4,8,5,1
Female,4,8,5,0
Male,4,8,5,0
Female,4,8,5,0
Male,4,8,5,0
Male,4,8,5,0
Female,4,8,5,0
Male,4,8,5,0
Male,4,8,5,0
Female,4,8,5,1
Female,4,8,5,0
Male,4,8,5,1
Male,4,8,5,1
Female,4,8,5,0
Male,4,8,5,1
Male,4,8,5,0
Female,4,8,5,1
Male,4,8,5,0
Female,4,8,5,0
Female,4,8,5,1
Male,4,8,5,0
Male,4,8,5,0
Male,4,8,5,0
Male,4,8,5,1
Male,4,8,5,0
Male,4,8,5,0
Male,4,8,5,0
Male,4,8,5,0
Male,4,8,5,0
Male,4,8,5,0
Male,4,8,6,0
Male,4,8,6,1
Male,4,8,6,1
Male,4,8,6,0
Female,4,8,6,0
Male,4,8,6,0
Male,4,8,6,0
Male,4,8,6,0
Male,4,8,6,1
Male,4,8,6,0
Female,4,8,6,0
Female,4,8,6,1
Female,4,8,6,0
Female,4,8,6,1
Female,4,8,6,0
Female,4,8,6,1
Male,4,8,6,0
Male,4,8,6,0
Female,4,8,6,0
Male,4,8,6,0
Female,4,8,6,0
Male,4,8,6,0
Female,4,8,6,0
Female,4,8,6,0
Female,4,8,6,0
Male,4,8,6,0
Male,4,8,6,0
Female,4,8,6,1
Male,4,8,6,1
Female,4,8,6,1
Male,4,8,6,1
Male,4,8,6,0
Female,4,8,6,1
Male,4,8,6,0
Female,4,8,6,0
Female,4,8,6,0
Female,4,8,6,0
Male,4,8,6,1
Male,4,8,6,1
Male,4,8,6,0
Female,4,8,6,0
Male,4,8,6,1
Female,4,8,6,1
Female,4,8,6,0
Male,4,8,6,0
Female,4,8,6,0
Male,4,8,6,0
Male,4,8,7,0
Female,4,8,7,1
Female,4,8,7,0
Female,4,8,7,1
Female,4,8,7,1
Female,4,8,7,1
Female,4,8,7,0
Female,4,8,7,0
Female,4,8,7,0
Male,5,0,0,0
Male,5,0,0,0
Male,5,0,0,0
Female,5,0,0,0
Male,5,0,0,0
Male,5,0,0,0
Female,5,0,0,0
Female,5,0,0,0
Male,5,0,0,0
Male,5,0,0,0
Female,5,0,0,0
Female,5,0,0,0
Male,5,0,0,0
Male,5,0,0,0
Male,5,0,0,0
Female,5,0,0,0
Male,5,0,0,0
Female,5,0,0,0
Male,5,0,0,0
Female,5,0,0,0
Male,5,0,0,0
Male,5,1,0,0
Female,5,1,0,0
Male,5,1,0,0
Female,5,1,0,0
Female,5,1,0,0
Female,5,1,0,0
Male,5,1,0,0
Male,5,1,0,0
Female,5,1,0,0
Male,5,1,0,0
Female,5,1,0,0
Male,5,1,0,0
Male,5,1,0,0
Female,5,1,0,0
Female,5,1,0,0
Male,5,1,0,0
Female,5,1,0,0
Female,5,1,0,0
Male,5,1,0,0
Male,5,1,0,0
Male,5,1,0,0
Female,5,1,0,0
Female,5,1,0,0
Female,5,1,0,0
Male,5,1,0,0
Male,5,1,0,0
Female,5,1,0,0
Female,5,1,0,0
Male,5,1,0,0
Male,5,1,0,0
Female,5,1,1,0
Male,5,1,1,0
Male,5,1,1,0
Female,5,1,1,0
Male,5,1,1,0
Male,5,1,1,0
Female,5,1,1,0
Female,5,1,1,0
Female,5,1,1,0
Female,5,1,1,0
Male,5,1,1,0
Male,5,1,1,0
Female,5,1,1,0
Male,5,2,1,1
Male,5,2,1,1
Male,5,2,1,0
Female,5,2,1,0
Male,5,2,1,0
Male,5,2,1,0
Female,5,2,2,1
Female,5,2,2,0
Female,5,2,2,0
Female,5,3,2,0
Male,5,3,2,0
Male,5,3,2,0
Female,5,3,2,0
Female,5,3,2,0
Male,5,3,2,1
Male,5,3,2,0
Female,5,3,3,1
Female,5,3,3,0
Female,5,3,3,0
Female,5,3,3,0
Female,5,3,3,0
Male,5,4,3,0
Female,5,4,3,0
Male,5,4,3,0
Male,5,4,3,0
Male,5,4,3,1
Male,5,4,3,0
Female,5,4,3,0
Female,5,4,3,1
Male,5,4,3,1
Female,5,4,3,0
Male,5,4,3,0
Female,5,4,3,1
Female,5,4,3,1
Female,5,4,3,0
Female,5,4,3,0
Female,5,4,3,0
Male,5,4,3,0
Male,5,4,3,0
Female,5,4,3,0
Female,5,4,3,0
Female,5,4,3,0
Male,5,4,3,0
Female,5,4,3,0
Male,5,4,3,0
Male,5,4,3,0
Female,5,4,3,0
Female,5,4,3,0
Male,5,4,3,0
Male,5,4,3,1
Female,5,4,3,0
Female,5,4,3,0
Female,5,4,3,0
Female,5,4,3,0
Female,5,5,3,0
Male,5,5,3,0
Male,5,5,3,0
Male,5,4,4,0
Male,5,4,4,0
Male,5,4,4,0
Male,5,5,4,0
Female,5,5,4,0
Female,5,5,4,0
Male,5,5,4,0
Male,5,5,4,0
Female,5,5,4,0
Male,5,5,4,0
Female,5,5,4,0
Male,5,5,4,0
Female,5,5,4,0
Male,5,5,4,0
Male,5,5,4,0
Female,5,5,4,0
Male,5,5,4,0
Male,5,5,4,0
Male,5,5,4,0
Female,5,5,4,1
Male,5,5,4,0
Female,5,5,4,0
Male,5,5,4,0
Male,5,5,4,0
Male,5,5,4,0
Female,5,5,4,0
Female,5,6,4,1
Female,5,6,4,0
Male,5,6,4,0
Female,5,6,4,0
Female,5,6,4,0
Female,5,5,5,0
Female,5,6,5,1
Male,5,6,5,0
Male,5,6,5,0
Male,5,6,5,0
Female,5,6,5,0
Female,5,6,5,0
Female,5,6,5,1
Female,5,6,5,0
Male,5,6,5,1
Male,5,6,5,1
Male,5,6,5,1
Male,5,6,5,0
Male,5,6,5,0
Male,5,6,5,0
Female,5,6,5,1
Male,5,6,5,0
Male,5,6,5,1
Female,5,6,5,0
Male,5,6,5,0
Male,5,6,5,0
Female,5,6,5,1
Female,5,6,5,0
Female,5,6,5,0
Male,5,6,5,0
Male,5,6,5,0
Female,5,6,5,0
Female,5,6,5,0
Male,5,6,5,0
Female,5,6,5,0
Male,5,7,5,0
Male,5,7,5,1
Female,5,7,5,0
Male,5,7,5,1
Female,5,7,5,0
Female,5,7,5,0
Female,5,7,5,0
Female,5,7,5,0
Female,5,7,5,0
Female,5,7,5,0
Female,5,7,5,0
Male,5,7,5,0
Male,5,7,5,0
Female,5,7,5,0
Female,5,7,5,0
Male,5,6,6,0
Female,5,7,6,0
Male,5,7,6,0
Male,5,7,6,1
Female,5,7,6,1
Male,5,7,6,1
Male,5,7,6,0
Male,5,7,6,0
Female,5,7,6,0
Male,5,7,6,0
Female,5,7,6,1
Male,5,7,6,0
Female,5,7,6,0
Male,5,7,6,0
Male,5,7,6,0
Female,5,7,6,1
Female,5,7,6,0
Male,5,7,6,0
Male,5,7,6,0
Female,5,7,6,0
Male,5,7,6,0
Female,5,7,6,0
Female,5,7,6,0
Female,5,8,6,0
Female,5,8,6,0
Male,5,8,6,0
Male,5,8,6,0
Male,5,8,6,0
Female,5,8,6,0
Male,5,8,6,0
Male,5,8,6,0
Female,5,8,6,0
Female,5,8,6,0
Female,5,8,6,0
Female,5,8,6,0
Female,5,8,6,0
Female,5,8,6,1
Female,5,8,6,1
Female,5,8,6,0
Female,5,8,6,1
Female,5,8,6,0
Female,5,8,6,0
Female,5,8,6,0
Female,5,8,6,0
Male,5,8,6,0
Male,5,7,7,0
Female,5,8,7,1
Male,5,8,7,1
Male,5,8,7,1
Female,5,8,7,0
Female,5,8,7,1
Female,5,8,7,0
Male,5,8,7,0
Male,5,8,7,1
Male,5,8,7,1
Female,5,8,7,1
Male,5,8,7,1
Male,5,8,7,1
Female,5,8,7,0
Male,5,8,7,1
Female,5,8,7,1
Male,5,8,7,0
Male,5,8,7,1
Male,5,8,7,0
Male,5,8,7,0
Female,5,8,7,0
Male,5,8,7,1
Male,5,8,7,0
Male,5,8,7,0
Female,5,8,7,0
Male,5,8,7,1
Female,5,8,7,0
Female,5,8,7,0
Male,5,8,7,0
Female,5,8,7,0
Female,5,8,7,0
Male,5,8,7,0
Male,5,8,7,0
Female,5,8,7,0
Female,5,8,7,1
Female,5,8,7,0
Male,5,8,7,0
Male,5,8,7,1
Female,5,8,7,0
Male,5,8,7,0
Female,5,8,7,0
Male,5,8,7,1
Female,5,8,7,1
Male,5,8,7,1
Male,5,8,7,0
Male,5,8,7,0
Female,5,8,7,0
Male,5,8,7,1
Male,5,8,7,0
Female,5,8,7,0
Female,5,8,7,0
Female,5,8,7,0
Female,5,8,7,0
Male,5,8,7,0
Female,5,8,8,1
Male,5,8,8,1
Female,5,8,8,1
Male,5,8,8,0
Female,5,8,8,0
Female,5,8,8,0
Male,5,8,8,0
Male,5,8,8,0
Male,5,8,8,1
Female,5,8,8,1
Male,5,8,8,1
Female,5,8,8,0
Male,5,8,8,1
Male,5,8,8,1
Male,5,8,8,1
Female,5,8,8,1
Male,5,8,8,1
Female,5,8,8,0
Female,5,8,8,0
Female,6,0,0,0
Female,6,0,0,0
Female,6,0,0,0
Male,6,0,0,0
Female,6,0,0,0
Male,6,0,0,0
Female,6,0,0,0
Female,6,0,0,0
Male,6,0,0,0
Female,6,0,0,0
Male,6,0,0,0
Male,6,0,0,0
Female,6,0,0,0
Male,6,0,0,0
Male,6,0,0,0
Female,6,0,0,0
Female,6,0,0,0
Female,6,0,0,0
Female,6,0,0,0
Female,6,0,0,0
Female,6,0,0,0
Female,6,0,0,0
Male,6,1,0,0
Male,6,1,0,0
Female,6,1,0,1
Female,6,1,0,0
Male,6,1,0,0
Male,6,1,0,0
Male,6,1,0,0
Female,6,1,0,0
Male,6,1,0,0
Male,6,1,0,0
Male,6,1,0,0
Female,6,1,0,0
Female,6,1,0,0
Male,6,1,0,0
Male,6,1,0,0
Male,6,1,0,0
Female,6,1,0,0
Male,6,1,0,0
Male,6,1,0,0
Female,6,0,1,0
Female,6,0,1,0
Male,6,1,1,0
Female,6,1,1,0
Male,6,1,1,0
Male,6,1,1,0
Female,6,1,1,0
Male,6,1,1,0
Female,6,1,1,0
Female,6,1,1,0
Female,6,1,1,0
Male,6,1,1,0
Male,6,1,1,0
Male,6,1,1,0
Female,6,1,1,0
Female,6,1,1,0
Female,6,1,1,0
Female,6,1,1,0
Female,6,1,1,0
Female,6,1,1,0
Female,6,1,1,0
Female,6,1,1,0
Male,6,1,1,0
Male,6,1,1,0
Female,6,1,1,0
Male,6,1,1,0
Female,6,1,1,0
Male,6,1,1,0
Female,6,1,1,0
Female,6,1,1,0
Female,6,1,1,0
Female,6,1,1,0
Female,6,1,1,0
Male,6,2,1,1
Male,6,2,1,0
Female,6,2,1,0
Male,6,2,2,0
Male,6,2,2,0
Female,6,2,2,0
Female,6,2,2,0
Female,6,2,2,1
Female,6,2,2,0
Female,6,2,2,0
Female,6,2,2,0
Male,6,2,2,0
Male,6,3,2,0
Male,6,3,2,0
Male,6,3,2,0
Female,6,3,2,0
Female,6,3,3,1
Male,6,3,3,0
Female,6,3,3,0
Female,6,3,3,0
Female,6,3,3,0
Female,6,3,3,0
Male,6,3,3,0
Male,6,3,3,0
Male,6,3,3,0
Female,6,3,3,0
Male,6,3,3,0
Female,6,3,3,0
Female,6,4,3,0
Female,6,4,3,0
Female,6,4,3,0
Male,6,4,3,0
Female,6,4,3,0
Female,6,4,3,0
Female,6,4,3,1
Female,6,4,3,1
Female,6,4,3,0
Male,6,4,4,0
Male,6,4,4,0
Female,6,4,4,0
Male,6,4,4,1
Female,6,4,4,0
Female,6,4,4,0
Female,6,4,4,0
Female,6,4,4,0
Female,6,4,4,0
Female,6,4,4,1
Male,6,4,4,0
Female,6,4,4,0
Male,6,4,4,0
Male,6,4,4,0
Female,6,4,4,1
Male,6,4,4,0
Female,6,4,4,0
Female,6,4,4,0
Male,6,5,4,1
Female,6,5,4,0
Male,6,5,4,1
Male,6,5,4,0
Male,6,5,4,0
Female,6,5,4,0
Female,6,5,4,0
Male,6,5,5,0
Male,6,5,5,0
Female,6,5,5,0
Male,6,5,5,0
Male,6,5,5,0
Female,6,5,5,0
Female,6,5,5,0
Female,6,5,5,0
Female,6,5,5,0
Male,6,5,5,0
Female,6,5,5,0
Female,6,5,5,0
Female,6,5,5,0
Female,6,5,5,0
Female,6,6,5,1
Female,6,6,5,0
Female,6,6,5,0
Female,6,6,5,0
Male,6,6,5,0
Female,6,6,5,0
Male,6,6,5,0
Female,6,6,5,0
Male,6,6,5,0
Female,6,6,5,0
Female,6,6,5,0
Female,6,6,5,0
Female,6,6,6,1
Male,6,6,6,0
Male,6,6,6,0
Female,6,6,6,0
Female,6,6,6,0
Male,6,6,6,0
Male,6,6,6,0
Female,6,6,6,0
Female,6,6,6,0
Female,6,6,6,0
Male,6,6,6,0
Male,6,6,6,0
Female,6,6,6,0
Female,6,6,6,0
Male,6,6,6,0
Female,6,6,6,0
Male,6,6,6,0
Male,6,6,6,0
Male,6,6,6,0
Female,6,6,6,0
Female,6,7,6,0
Female,6,7,6,1
Male,6,7,6,0
Male,6,7,6,0
Female,6,7,6,0
Female,6,7,6,0
Female,6,7,6,1
Female,6,7,6,0
Male,6,7,6,1
Female,6,7,6,1
Male,6,7,6,1
Female,6,7,6,0
Female,6,7,6,0
Male,6,7,6,0
Male,6,7,6,0
Female,6,7,6,0
Female,6,7,6,0
Female,6,7,6,0
Female,6,7,6,0
Male,6,7,6,0
Male,6,7,7,0
Female,6,7,7,0
Male,6,7,7,1
Female,6,7,7,1
Female,6,7,7,0
Male,6,7,7,1
Female,6,7,7,1
Female,6,7,7,0
Male,6,7,7,1
Female,6,7,7,0
Male,6,7,7,1
Male,6,7,7,0
Male,6,7,7,0
Female,6,7,7,0
Female,6,7,7,1
Male,6,7,7,0
Male,6,7,7,0
Male,6,7,7,0
Female,6,8,7,0
Male,6,8,7,0
Male,6,8,7,0
Male,6,8,7,0
Male,6,8,7,0
Female,6,8,7,0
Female,6,8,7,0
Female,6,8,7,1
Male,6,8,7,0
Female,6,8,7,1
Male,6,8,7,0
Female,6,8,7,0
Female,6,8,7,0
Male,6,8,7,0
Male,6,8,7,0
Male,6,8,7,0
Female,6,8,7,0
Male,6,8,7,1
Female,6,8,7,0
Male,6,8,7,0
Male,6,8,7,0
Female,6,8,7,0
Male,6,8,7,0
Female,6,8,7,0
Female,6,8,8,0
Female,6,8,8,0
Male,6,8,8,0
Male,6,8,8,0
Female,6,8,8,0
Male,6,8,8,0
Female,6,8,8,0
Male,6,8,8,1
Male,6,8,8,0
Female,6,8,8,0
Male,6,8,8,1
Female,6,8,8,1
Male,6,8,8,1
Male,6,8,8,0
Female,6,8,8,0
Female,6,8,8,0
Female,6,8,8,0
Male,6,8,8,0
Male,6,8,8,1
Female,6,8,8,0
Female,6,8,8,0
Male,6,8,8,0
Male,6,8,8,0
Male,6,8,8,1
Female,6,8,8,0
Male,6,8,8,0
Female,6,8,8,0
Female,6,8,8,0
Female,6,8,8,0
Female,6,8,8,0
Female,6,8,8,0
Female,6,8,8,1
Female,6,8,8,0
Male,6,8,8,1
Female,6,8,8,0
Female,6,8,8,0
Male,6,8,8,0
Female,6,8,8,1
Female,6,8,8,0
Male,6,8,8,1
Female,6,8,8,1
Female,6,8,8,1
Female,6,8,8,1
Female,6,8,8,1
Female,6,8,8,0
Male,6,8,8,1
Female,6,8,8,1
Female,6,8,8,0
Male,6,8,8,0
Male,6,8,8,0
Male,6,8,8,0
Male,6,8,8,0
Male,6,8,8,0
Male,6,8,8,0
Female,6,8,8,0
Male,6,8,8,0
Female,6,8,8,0
Female,6,8,8,0
Male,6,8,8,0
Female,6,8,8,0
Male,6,8,8,0
Male,6,8,8,1
Male,6,8,9,1
Male,6,8,9,0
Female,6,8,9,1
Female,6,8,9,0
Male,6,8,9,0
Male,6,8,9,1
Female,6,8,9,1
Female,6,8,9,0
Male,6,8,9,1
Male,6,8,9,0
Female,6,8,9,0
Male,6,8,9,1
Male,6,8,9,1
Male,6,8,9,1
Female,6,8,9,0
Female,6,8,9,0
Female,6,8,9,1
Male,6,8,9,0
Female,6,8,9,1
Female,6,8,9,0
Male,6,8,9,0
Male,6,8,9,0
Male,6,8,9,1
Male,6,8,9,0
Female,6,8,9,0
Female,6,8,9,0
Female,6,8,9,0
Female,7,0,0,0
Male,7,0,0,0
Female,7,0,0,0
Male,7,0,0,0
Female,7,0,0,0
Female,7,0,0,0
Male,7,0,0,0
Male,7,0,0,0
Male,7,1,0,0
Male,7,1,0,0
Female,7,1,0,0
Female,7,1,0,0
Female,7,0,1,0
Male,7,0,1,0
Female,7,0,1,0
Female,7,0,1,0
Male,7,0,1,0
Male,7,0,1,1
Female,7,0,1,0
Male,7,0,1,0
Male,7,0,1,0
Female,7,0,1,0
Female,7,0,1,0
Male,7,0,1,0
Female,7,0,1,0
Female,7,0,1,0
Female,7,0,1,0
Female,7,0,1,0
Male,7,0,1,0
Male,7,0,1,0
Female,7,0,1,0
Male,7,0,1,0
Female,7,0,1,0
Male,7,1,1,0
Female,7,1,1,0
Female,7,1,1,0
Female,7,1,1,0
Female,7,1,1,0
Male,7,1,1,0
Male,7,1,1,0
Male,7,1,1,0
Female,7,1,1,0
Male,7,1,1,1
Male,7,1,1,0
Male,7,1,1,0
Male,7,1,1,0
Female,7,1,1,0
Female,7,1,1,0
Female,7,1,1,0
Male,7,1,1,0
Male,7,1,1,0
Male,7,1,1,0
Male,7,1,1,0
Female,7,1,1,0
Male,7,1,1,0
Male,7,1,1,0
Female,7,1,1,0
Male,7,1,1,0
Male,7,1,1,0
Female,7,1,1,0
Female,7,1,1,0
Male,7,1,1,0
Male,7,1,1,0
Male,7,1,1,0
Female,7,1,1,0
Male,7,1,1,0
Male,7,1,1,0
Male,7,1,1,0
Male,7,1,1,0
Female,7,1,1,0
Male,7,1,1,0
Female,7,1,1,0
Female,7,1,1,0
Male,7,1,1,0
Male,7,1,1,0
Male,7,1,1,0
Female,7,2,2,0
Female,7,2,2,0
Female,7,2,2,0
Female,7,2,2,0
Male,7,2,2,0
Female,7,2,2,0
Male,7,2,2,0
Female,7,2,2,0
Female,7,2,2,0
Female,7,2,3,0
Male,7,2,3,0
Male,7,3,3,0
Male,7,3,3,0
Male,7,3,3,0
Male,7,3,3,0
Male,7,3,3,0
Female,7,3,3,0
Female,7,3,3,0
Female,7,3,3,0
Female,7,3,3,0
Male,7,3,3,0
Male,7,3,3,0
Male,7,3,4,0
Female,7,3,4,1
Male,7,3,4,0
Female,7,3,4,0
Male,7,3,4,0
Male,7,4,4,0
Male,7,4,4,1
Male,7,4,4,0
Male,7,4,4,0
Male,7,4,4,0
Male,7,4,4,0
Male,7,4,4,0
Male,7,4,4,0
Female,7,4,4,0
Male,7,4,4,0
Female,7,4,5,1
Female,7,4,5,0
Male,7,4,5,0
Female,7,4,5,0
Female,7,4,5,1
Male,7,4,5,0
Female,7,4,5,0
Male,7,4,5,0
Male,7,4,5,0
Female,7,5,5,0
Male,7,5,5,0
Male,7,5,5,0
Female,7,5,5,0
Male,7,5,5,0
Female,7,5,5,1
Male,7,5,5,1
Male,7,5,5,0
Female,7,5,5,0
Female,7,5,5,0
Female,7,5,5,0
Male,7,5,5,0
Male,7,5,5,0
Male,7,5,5,0
Female,7,5,5,0
Male,7,5,5,0
Male,7,5,5,0
Male,7,5,5,0
Male,7,5,5,0
Male,7,5,5,0
Male,7,5,5,0
Male,7,6,5,1
Female,7,6,5,0
Female,7,6,5,0
Female,7,6,5,0
Male,7,5,6,0
Male,7,5,6,0
Female,7,5,6,0
Female,7,5,6,0
Male,7,5,6,0
Male,7,5,6,0
Male,7,5,6,0
Female,7,5,6,0
Male,7,5,6,0
Female,7,5,6,0
Male,7,6,6,0
Male,7,6,6,0
Female,7,6,6,1
Female,7,6,6,0
Female,7,6,6,0
Male,7,6,6,0
Male,7,6,6,0
Male,7,6,6,0
Male,7,6,6,0
Female,7,6,6,0
Male,7,6,6,0
Male,7,6,6,0
Male,7,6,6,0
Female,7,6,6,0
Male,7,6,6,1
Male,7,6,6,0
Male,7,6,6,0
Female,7,6,6,0
Female,7,6,6,0
Male,7,6,7,0
Female,7,6,7,0
Male,7,6,7,0
Female,7,6,7,1
Female,7,6,7,0
Male,7,6,7,0
Female,7,6,7,0
Male,7,6,7,0
Male,7,6,7,0
Male,7,6,7,0
Female,7,6,7,0
Female,7,7,7,0
Female,7,7,7,1
Male,7,7,7,1
Female,7,7,7,1
Male,7,7,7,0
Male,7,7,7,0
Male,7,7,7,1
Male,7,7,7,0
Female,7,7,7,0
Male,7,7,7,0
Male,7,7,7,0
Female,7,7,7,1
Male,7,7,7,0
Male,7,7,7,1
Female,7,7,7,0
Female,7,7,7,0
Male,7,7,7,0
Male,7,7,7,0
Male,7,7,7,0
Male,7,7,7,0
Female,7,7,7,0
Male,7,7,7,1
Female,7,7,7,0
Female,7,7,7,0
Male,7,7,7,0
Male,7,7,7,0
Male,7,7,7,0
Female,7,7,7,0
Female,7,7,7,0
Male,7,7,7,0
Male,7,7,7,0
Female,7,7,7,0
